animeID, name, genre, type, episodes, studios, source, scored, scoredBy, members
37891,Shittakaburi Kaitsuburi,"['Kids', 'Music']",Music,5,[],Original,6.14,14,58
37892,Shigutsman,"['Kids', 'Super Power']",OVA,1,[],Original,6.1,10,61
37893,Yami Shibai 6,"['Dementia', 'Horror', 'Supernatural']",TV,13,['ILCA'],Original,6.15,4047,9484
37894,Ling Yu 4th Season,['Fantasy'],ONA,12,['Haoliners Animation League'],Novel,6.98,247,732
37895,Ling Yu 5th Season,['Fantasy'],ONA,12,['Haoliners Animation League'],Novel,6.99,222,648
37896,Ling Yu 6th Season,['Fantasy'],ONA,12,['Shanghai Foch Film Culture Investment'],Novel,6.5,93,635
37897,Godzilla 3: Hoshi wo Kuu Mono,"['Action', 'Adventure', 'Sci-Fi']",Movie,1,['Polygon Pictures'],Original,6.37,8057,15886
37902,One Piece: Episode of Sorajima,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Drama', 'Fantasy', 'Shounen']",Special,1,['Toei Animation'],Manga,7.16,4405,12893
37904,Meshinuma.,"['Seinen', 'Slice of Life']",ONA,,"['Grom', 'Aurum Production']",Manga,5.53,17,393
37905,To the Moon,"['Sci-Fi', 'Adventure', 'Drama']",Movie,1,[],Game,,0,4255
37906,Gaikan Chiba,['Drama'],ONA,1,[],Original,4.87,46,114
37908,Senjou no Valkyria Special,['Comedy'],Special,1,['A-1 Pictures'],Unknown,5.59,185,859
37910,Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,"['Military', 'Historical', 'Romance', 'Fantasy', 'Josei']",OVA,1,['M.S.C'],Visual novel,6.8,1479,3791
37914,Chikyuugai Shounen Shoujo,"['Sci-Fi', 'Space']",Unknown,,['Signal.MD'],Original,,0,1704
37915,Uchuu no Hou: Reimei-hen,"['Sci-Fi', 'Space']",Movie,1,['HS Pictures Studio'],Original,5.5,92,1173
37916,Uma Musume: Pretty Derby - BNW no Chikai,"['Slice of Life', 'Sports']",Special,3,['P.A. Works'],Game,7.05,1068,6096
37920,Ueno-san wa Bukiyou,"['Comedy', 'Romance', 'Seinen']",TV,12,['Lesprit'],Manga,6.76,23514,59693
37921,ReLIFE: Kanketsu-hen Specials,['Slice of Life'],Special,2,['TMS Entertainment'],Web manga,6.76,2631,8907
37922,Seikaisuru Kado: Beyond Information,['Sci-Fi'],ONA,1,['Toei Animation'],Original,6.24,301,1654
37923,Baa-cha no Kingyo,['Slice of Life'],ONA,1,[],Original,6.19,189,336
37924,Ani ni Tsukeru Kusuri wa Nai! 2,"['Comedy', 'School', 'Slice of Life']",TV,24,"['Fanworks', 'Imagineer']",Web manga,7.72,7845,17965
37926,Nakanohito Genome [Jikkyouchuu],"['Game', 'Comedy', 'Drama']",TV,12,['Silver Link.'],Web manga,6.96,15815,52084
37927,Nu Sheng Su She Ri Chang,"['Slice of Life', 'Comedy']",TV,12,[],Original,6.14,14,80
37928,Mu Wang Zhi Wang: Han Tie Dou,"['Action', 'Mystery', 'Historical', 'Romance', 'Martial Arts']",ONA,21,[],Original,7.1,20,199
37929,Mandamgangho,['Comedy'],Movie,1,[],Unknown,7,9,65
37930,Sketch,['Music'],ONA,1,[],Original,5.8,67,125
37931,I-O Data x Taka no Tsume,"['Comedy', 'Parody', 'Super Power']",ONA,,[],Original,5.58,19,174
37932,Quanzhi Gaoshou 2nd Season,"['Action', 'Game']",ONA,12,[],Novel,,0,41754
37933,Mahou Shoujo Lyrical Nanoha A's Picture Drama,"['Comedy', 'Magic', 'Parody']",Special,1,[],Original,5.91,130,711
37934,Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,"['Comedy', 'Magic', 'Parody', 'School']",Special,1,[],Original,5.85,103,629
37936,Wu Shan Wu Xing,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",ONA,,['Samsara Animation Studio'],Original,,0,1295
37937,Wan Jie Xian Zong,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Historical', 'Martial Arts', 'Romance']",ONA,40,[],Web manga,7.5,403,1114
37938,Hua Jianghu Zhi Huan Shi Men Sheng,"['Action', 'Drama', 'Fantasy', 'Martial Arts', 'Mystery', 'Romance']",ONA,40,['Beijing Rocen Digital'],Original,6.61,81,630
37940,Yatogame-chan Kansatsu Nikki,"['Slice of Life', 'Comedy', 'School', 'Shounen']",TV,12,"['Creators in Pack', 'Saetta']",4-koma manga,6.22,6328,15145
37941,Naengjang-go Nala Cocomong,['Kids'],TV,26,[],Original,4.5,20,62
37942,Hello Cocomong,"['Kids', 'Music']",TV,13,[],Original,4.38,21,69
37943,Cocomong 2,['Kids'],TV,26,[],Original,4.25,20,63
37944,Hello Cocomong 2,"['Kids', 'Music']",TV,13,[],Original,4.4,20,64
37945,Cocomong 3,['Kids'],TV,26,[],Original,4.47,19,60
37947,Rocket Dive,['Music'],Music,1,[],Original,5.46,61,124
37948,Hentatsu,['Comedy'],ONA,1,[],Original,6.17,134,351
37950,Ice Kuritarou (Movie),['Kids'],Movie,3,[],Original,6.33,12,67
37951,Ice Kuritarou,['Kids'],TV,49,[],Original,5.88,8,106
37952,Shoumetsu Toshi,"['Action', 'Adventure', 'Mystery', 'Drama', 'Fantasy']",TV,12,['Madhouse'],Game,5.52,8252,44582
37954,Neo-Aspect,['Music'],Music,1,['SANZIGEN'],Manga,7.69,717,1409
37955,Mou Ichido Luminous,['Music'],Music,1,['SANZIGEN'],Unknown,6.55,288,781
37956,3D Kanojo: Real Girl 2nd Season,"['Romance', 'School', 'Shoujo']",TV,12,['Hoods Entertainment'],Manga,7.71,25832,61190
37958,Fukigen na Mononokean Tsuzuki,"['Comedy', 'Demons', 'Supernatural']",TV,13,['Pierrot Plus'],Web manga,7.58,9529,26319
37959,Gakuen Babysitters Special,['Comedy'],Special,1,"[""Brain's Base""]",Manga,7.61,3575,9599
37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,"['Music', 'Sports', 'Shounen']",Movie,1,['Tatsunoko Production'],Original,6.14,105,1655
37962,IDOLiSH7 2,['Music'],TV,,['TROYCA'],Game,,0,4537
37963,Caramel Honey,"['Comedy', 'School', 'Shounen Ai']",ONA,30,[],Manga,6.92,765,4188
37964,Mayonaka no Occult Koumuin,"['Mystery', 'Demons', 'Supernatural', 'Fantasy', 'Shoujo']",TV,12,['LIDENFILMS'],Manga,6.8,11769,36640
37965,Kaze ga Tsuyoku Fuiteiru,"['Comedy', 'Sports', 'Drama']",TV,23,['Production I.G'],Novel,8.49,48834,117040
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Movie,1,['OLM'],Game,6.7,203,4578
37967,"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",['Comedy'],Movie,3,['Kyoto Animation'],Unknown,6.41,1389,5284
37968,Kirakira Happy★Hirake! Cocotama,"['Fantasy', 'Kids', 'Magic', 'Slice of Life']",TV,,['OLM'],Original,6.18,66,401
37969,Youkai Watch Movie 5: Forever Friends,"['Comedy', 'Demons', 'Kids', 'Supernatural']",Movie,1,['OLM'],Game,6.62,105,755
37970,Yakusoku no Nanaya Matsuri,"['Drama', 'Samurai', 'Sci-Fi']",ONA,1,['Yokohama Animation Lab'],Original,6.82,2166,4363
37972,Hoshiai no Sora,"['Drama', 'School', 'Slice of Life', 'Sports']",TV,12,['8bit'],Original,7.91,8765,48025
37973,Märchen Mädchen Specials,"['Magic', 'Fantasy', 'School']",Special,2,['Hoods Entertainment'],Light novel,6.03,1514,4276
37975,Piano no Mori (TV) 2nd Season,"['Comedy', 'Drama', 'Music', 'School', 'Seinen']",TV,12,['Gaina'],Manga,7.44,7056,21619
37976,Zombieland Saga,"['Music', 'Comedy', 'Supernatural']",TV,12,['MAPPA'],Original,7.65,101332,226122
37978,Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou,"['Slice of Life', 'Kids', 'Magic', 'Fantasy']",TV,8,['OLM'],Original,5.77,31,181
37979,Mahou Shoujo Tokushusen Asuka,"['Action', 'Drama', 'Magic', 'Military', 'Seinen']",TV,12,['LIDENFILMS'],Manga,6.42,14289,49216
37980,Youkoso Japari Park,"['Adventure', 'Comedy', 'Fantasy']",ONA,,[],Unknown,5.58,540,2942
37981,Kaijuu no Kodomo,"['Drama', 'Mystery', 'Seinen', 'Supernatural']",Movie,1,['Studio 4°C'],Manga,7.42,1365,14318
37982,Domestic na Kanojo,"['Drama', 'Romance', 'School', 'Shounen']",TV,12,['Diomedea'],Manga,7.11,102857,210303
37983,Nekopara: Koneko no Hi no Yakusoku,"['Comedy', 'Romance']",ONA,1,['Felix Film'],Visual novel,7.21,6067,15704
37984,"Kumo Desu ga, Nani ka?","['Adventure', 'Comedy', 'Fantasy']",TV,,[],Light novel,,0,10839
37985,Aggressive Retsuko (ONA) 2nd Season,"['Slice of Life', 'Comedy']",ONA,10,['Fanworks'],Other,7.88,16025,28333
37986,Trinity Seven Movie 2: Heavens Library to Crimson Lord,"['Action', 'Ecchi', 'Magic', 'Fantasy', 'Comedy', 'Harem', 'Shounen']",Movie,1,['Seven Arcs Pictures'],Manga,7.45,12119,40267
37987,Violet Evergarden Movie,"['Drama', 'Fantasy', 'Slice of Life']",Movie,1,['Kyoto Animation'],Light novel,,0,75464
37988,Uchuu Senkan Tiramisù II,"['Comedy', 'Mecha', 'Sci-Fi', 'Slice of Life', 'Space']",TV,13,['Gonzo'],Web manga,6.54,2771,6728
37989,Golden Kamuy 2nd Season,"['Action', 'Adventure', 'Historical', 'Seinen']",TV,12,['Geno Studio'],Manga,8.16,31999,63970
37990,Gurazeni Season 2,"['Comedy', 'Sports', 'Drama', 'Seinen']",TV,12,['Studio Deen'],Manga,6.79,1580,3105
37991,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,"['Action', 'Adventure', 'Shounen']",TV,39,['David Production'],Manga,8.73,121374,249558
37992,Jingai-san no Yome,"['Comedy', 'Romance', 'Fantasy', 'Josei']",TV,12,['Saetta'],4-koma manga,5.63,8648,23238
37993,Watashi ni Tenshi ga Maiorita!,"['Comedy', 'Shoujo Ai', 'Slice of Life']",TV,12,['Doga Kobo'],4-koma manga,7.49,30233,78923
37994,B: The Beginning 2,"['Action', 'Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller']",ONA,12,['Production I.G'],Original,,0,28913
37996,Asobi Asobase OVA,"['Comedy', 'Drama', 'School']",OVA,1,['Lerche'],Manga,7.51,7951,19234
37997,Devils Line: Anytime Anywhere,"['Action', 'Supernatural', 'Drama', 'Romance', 'Vampire', 'Seinen']",OVA,1,['Platinum Vision'],Manga,6.86,1752,7670
37998,Girly Air Force,"['Action', 'Sci-Fi']",TV,12,['Satelight'],Light novel,6.37,12475,36656
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,"['Comedy', 'Psychological', 'Romance', 'School', 'Seinen']",TV,12,['A-1 Pictures'],Manga,8.42,215446,401131
38000,Kimetsu no Yaiba,"['Action', 'Demons', 'Historical', 'Shounen', 'Supernatural']",TV,26,['ufotable'],Manga,8.92,284959,555322
38001,Shinya! Tensai Bakabon Specials,"['Slice of Life', 'Comedy']",Special,12,['Pierrot Plus'],Manga,6.74,23,216
38002,Asobi Asobase Specials,['Comedy'],Special,2,['Lerche'],Manga,7.59,8763,18116
38003,Bungou Stray Dogs 3rd Season,"['Action', 'Mystery', 'Seinen', 'Super Power', 'Supernatural']",TV,12,['Bones'],Manga,8.17,56170,147031
38004,Strike Witches: 501 Butai Hasshin Shimasu!,"['Comedy', 'Military', 'Sci-Fi', 'Shounen']",TV,12,[],Manga,6.5,2224,10237
38005,Strike Witches: Road to Berlin,"['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",TV,,['David Production'],Original,,0,3917
38006,Luminous Witches,"['Military', 'Sci-Fi', 'Music', 'Magic', 'Ecchi']",TV,,[],Original,,0,3463
38007,Dot Bit Retro: Boku Dake no Kusogee,"['Slice of Life', 'Comedy', 'Fantasy']",ONA,,['Asura Film'],Original,7.71,7,100
38008,Hawaiian Conu,"['Slice of Life', 'Comedy']",TV,13,['Magic Bus'],Picture book,6.67,12,168
38009,Re:Stage! Dream Days♪,"['Music', 'Slice of Life', 'School']",TV,12,"['Yumeta Company', 'Graphinica']",Other,6.75,1858,6345
38010,Kaeru Ouji to Imomushi Henry,"['Comedy', 'Magic', 'Fantasy']",TV,53,[],Other,5.5,10,205
38011,Hello WeGo!,[],Movie,1,['Wit Studio'],Original,4.82,17,330
38012,Toe! Space Attendant Aoi,[],Movie,1,[],Original,5.5,14,528
38013,Chuck Shimezou,[],Movie,1,['Nippon Animation'],Original,4.5,14,230
38014,Captain Bal,[],Movie,1,[],Original,5.23,13,303
38015,Shika no Ou,"['Action', 'Adventure', 'Fantasy']",Movie,,['Production I.G'],Novel,,0,1346
38016,Zannen na Ikimono Jiten,"['Comedy', 'Slice of Life']",TV,10,['NHK Enterprises'],Picture book,5.37,30,202
38017,Yuukai Anna,"['Action', 'Adventure', 'Romance', 'Seinen']",Movie,1,['Studio Deen'],Original,4.98,273,831
38018,Chokkan × Algorhythm♪ 2nd Season,"['Music', 'Comedy']",ONA,17,['W-Toon Studio'],Original,6.06,17,298
38019,"15-sai, Kyou kara Dousei Hajimemasu.","['Drama', 'Romance', 'Shoujo']",ONA,30,[],Other,6.48,25,705
38020,Beatless Final Stage,"['Action', 'Sci-Fi', 'Drama', 'Romance']",TV,4,['Diomedea'],Light novel,6.85,8237,19683
38021,Monster Strike the Movie: Sora no Kanata,"['Action', 'Fantasy', 'Game']",Movie,1,['Orange'],Game,6.43,69,2035
38022,Monster Strike The Animation,"['Action', 'Game', 'Fantasy']",ONA,,"['Anima', 'ILCA']",Game,6.65,407,2956
38023,Lipton #watashitolipton,['Slice of Life'],ONA,3,[],Original,5.81,68,200
38024,Monster Strike The Animation Episode 0,"['Action', 'Fantasy', 'Game']",ONA,1,[],Game,5.92,242,756
38025,Himitsukessha Taka no Tsume GG,"['Comedy', 'Parody', 'Super Power']",ONA,,[],Original,5.71,17,187
38026,Ookami to Koushinryou VR,"['Adventure', 'Historical', 'Fantasy']",ONA,4,[],Light novel,7.05,378,11393
38027,Free!: Dive to the Future Episode 0,"['School', 'Slice of Life', 'Sports']",Special,1,['Kyoto Animation'],Original,7.47,1608,4864
38028,Green Dakara x Mirai no Mirai,['Music'],ONA,2,[],Original,5.24,332,1043
38029,Moom: Hajimari no Monogatari,['Kids'],Special,1,[],Picture book,5.82,17,78
38040,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Parody', 'Supernatural']",Movie,1,['J.C.Staff'],Light novel,8.56,11349,112109
38042,Graduation,['Music'],Music,1,[],Original,4.81,62,102
38043,Haru Yasumi no Yoru,['Music'],Music,1,[],Original,5.27,66,113
38044,Bouken no Susume,['Music'],Music,1,[],Original,5.16,59,104
38045,"""Calpis"" Hakkou Monogatari",['Historical'],ONA,1,[],Original,5,140,277
38046,Kyoukaisenjou no Horizon Special,"['Action', 'Sci-Fi', 'Fantasy']",Special,1,[],Light novel,6.43,575,3426
38047,Crescendo Story,['Music'],Music,1,[],Original,5.47,195,344
38048,Oshiete♡Namie-sensei!,['School'],ONA,2,[],Original,4.32,25,96
38049,Roku no Sekai,"['Adventure', 'Magic']",OVA,1,['Studio UGOKI'],Original,5.27,45,106
38050,Shoujo☆Kageki Revue Starlight Specials,['Comedy'],Special,3,['Kinema Citrus'],Original,6.94,1486,4399
38051,Rikaisha,['Music'],Music,1,['Shirogumi'],Original,6.03,252,536
38052,WiSH VOYAGE,['Music'],Music,1,[],Game,6.91,226,443
38054,Pop in Q Dance MV,['Music'],Music,1,[],Original,5.63,105,362
38055,Evangelion: Another Impact (VR),"['Action', 'Mecha', 'Sci-Fi']",Movie,1,[],Original,6.52,1217,8403
38056,Osomatsu-san VR,"['Comedy', 'Parody', 'Supernatural']",Movie,1,[],Manga,6,68,942
38057,Natsu wo Yarinaosu,['School'],Movie,1,[],Original,6.79,24,845
38058,Oi-san to 40 no Monogatari,['Slice of Life'],ONA,41,['Marui Group'],Original,4.87,47,154
38059,Namakura Gatana: Kunoichi-hen,"['Ecchi', 'Samurai']",ONA,1,[],Original,4.83,186,459
38060,Saigo no Mori: Hajimari no Hito,['Slice of Life'],Movie,1,[],Original,5.17,24,180
38061,One Room 2nd Season: Hanasaka Yui no Prologue,['Slice of Life'],Special,1,['Zero-G'],Original,5.76,2516,4799
38062,Endro~!,"['Fantasy', 'Magic', 'Slice of Life']",TV,12,['Studio Gokumi'],Original,7.05,13050,41230
38063,Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,['School'],ONA,1,[],Light novel,5.8,108,513
38065,Taisei Kensetsu: Singapore,['Drama'],Special,1,['CoMix Wave Films'],Original,5.88,408,883
38066,Fin-tan to Sauna ni Nyuurou,['Slice of Life'],ONA,1,[],Original,5.11,71,181
38067,Harukana Receive: Yokoku,['Sports'],ONA,11,['C2C'],Manga,6.12,335,1984
38068,Poputepipikku Kinen,"['Parody', 'Sports']",ONA,1,[],4-koma manga,6.42,974,3604
38069,Yi Kong Zhi Dian,"['Adventure', 'Kids', 'Sports']",TV,40,[],Original,4.89,19,86
38070,Kkoma Bus Tayo,"['Cars', 'Kids']",TV,26,[],Original,4.78,41,106
38071,Kkoma Bus Tayo 2,"['Cars', 'Kids']",TV,26,[],Original,4.03,31,85
38072,Kkoma Bus Tayo 3,"['Cars', 'Kids']",TV,26,[],Original,4,30,78
38073,Kkoma Bus Tayo-ui Ace Guchuljakjeon,"['Action', 'Cars', 'Kids']",Movie,1,[],Original,5.12,26,76
38074,Kkoma Bus Tayo 4,"['Cars', 'Kids']",TV,26,[],Original,4.17,29,81
38075,Titipo Titipo,"['Cars', 'Kids']",TV,26,[],Original,5.25,24,83
38078,Zoo: Hidamari no Shi,['Sci-Fi'],Movie,1,['Kamikaze Douga'],Novel,6.43,86,231
38080,Kono Oto Tomare!,"['Drama', 'Music', 'Romance', 'School', 'Shounen']",TV,13,['Platinum Vision'],Manga,7.81,24672,70388
38081,Girls & Panzer: Saishuushou Part 2,"['Military', 'School']",Movie,1,['Actas'],Original,7.48,207,8901
38082,Nijuuseiki Denki Mokuroku,"['Historical', 'Romance']",Unknown,,['Kyoto Animation'],Light novel,,0,6284
38083,Ken En Ken: Aoki Kagayaki,"['Action', 'Adventure', 'Demons', 'Magic', 'Martial Arts', 'Fantasy']",TV,13,['Studio Deen'],Game,6.11,2933,11510
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"['Action', 'Fantasy', 'Magic', 'Supernatural']",TV,21,['CloverWorks'],Game,7.89,11482,77250
38085,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,"['Action', 'Supernatural', 'Magic', 'Fantasy']",Movie,1,['Signal.MD'],Game,,0,15692
38086,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,"['Action', 'Supernatural', 'Magic', 'Fantasy']",Movie,1,['Production I.G'],Game,,0,13970
38087,Osomatsu-san: Hajimaru Hajimari,"['Comedy', 'Parody', 'Fantasy']",Special,,[],Manga,5.95,42,729
38088,Digimon Adventure: Last Evolution Kizuna,"['Action', 'Adventure', 'Comedy', 'Drama']",Movie,,"['Toei Animation', 'Yumeta Company']",Unknown,,1,10672
38089,"Okoshiyasu, Chitose-chan","['Slice of Life', 'Comedy', 'Josei']",TV,24,['Gathering'],Manga,6.55,616,4132
38090,Onnanoko dake ga Wakaru Uta: Only Girls Get It,"['Music', 'Slice of Life']",Music,1,[],Original,4.38,45,83
38091,Hachigatsu no Cinderella Nine (TV),"['School', 'Sports']",TV,12,['TMS Entertainment'],Game,6.27,4891,16338
38092,Chiro-wa Chingu-deul,"['Adventure', 'Kids']",TV,52,[],Original,5.5,16,60
38093,Zet Ranger,"['Action', 'Kids', 'Sci-Fi', 'Super Power']",TV,26,[],Original,4.64,14,61
38094,Kkaemo-ui Moheom,['Kids'],TV,84,[],Original,6.83,12,53
38096,Ensemble Girls!!,['Music'],ONA,1,[],Unknown,5.89,111,356
38097,Hatachi no Ryouma with Kurofune-kun!,"['Historical', 'Kids', 'Sci-Fi']",ONA,3,[],Original,4.25,24,86
38098,Mix,"['Drama', 'Romance', 'School', 'Shounen', 'Sports']",TV,24,['OLM'],Manga,7.36,3842,12922
38099,Pakkororin,['Kids'],TV,,[],Original,5.2,10,79
38100,Holiday Love: Fuufukan Renai,"['Drama', 'Romance']",ONA,20,[],Manga,6.25,24,740
38101,5-toubun no Hanayome,"['Harem', 'Comedy', 'Romance', 'School', 'Shounen']",TV,12,['Tezuka Productions'],Manga,7.64,109310,208923
38104,Mahou Shoujo Site Recaps,"['Horror', 'Psychological', 'Supernatural', 'Drama']",Special,2,"['Avex Pictures', 'production doA']",Manga,6.2,534,2694
38106,Hotohashiru,"['Music', 'Supernatural']",Music,1,[],Manga,6.17,247,659
38110,Tales of HR,"['Comedy', 'Parody', 'School']",ONA,,['Signal.MD'],Game,6.28,29,465
38112,Tales of Puppet,"['Comedy', 'Fantasy', 'Parody']",ONA,,['DLE'],Game,6.7,37,417
38114,Shinkansen Henkei Robo Shinkalion The Animation Recap,"['Action', 'Sci-Fi', 'Kids', 'Mecha']",ONA,1,['OLM'],Other,5.05,38,163
38117,Zhu Zhu Xia: Da Nao Huang Gong,"['Sci-Fi', 'Super Power', 'Kids']",TV,4,[],Original,3.81,27,76
38118,Zhu Zhu Xia: Mo Huan Zhu Luo Ji,"['Sci-Fi', 'Super Power', 'Kids', 'Martial Arts']",TV,20,[],Original,4.27,30,84
38119,Zhu Zhu Xia: Wu Xia 2008,"['Sci-Fi', 'Historical', 'Sports', 'Super Power', 'Kids']",TV,20,[],Original,4.15,27,78
38120,Zhu Zhu Xia: Yong Chuang Weilai Cheng,"['Sci-Fi', 'Sports', 'Super Power', 'Kids', 'School']",TV,40,[],Original,3.94,31,85
38121,Bai Bian Zhu Zhu Xia,"['Sci-Fi', 'Super Power', 'Kids', 'Fantasy']",TV,80,[],Original,4.57,28,89
38122,Zhu Zhu Xia: Jimu Shijie De Tong Hua,"['Sci-Fi', 'Super Power', 'Kids', 'Fantasy']",TV,52,[],Original,4.72,25,81
38123,Zhu Zhu Xia: Xingfu Jiuyuan Dui,"['Sci-Fi', 'Super Power', 'Kids']",TV,52,[],Original,4.44,25,80
38124,Zhu Zhu Xia: Bian Shen Xiao Ying Xiong,"['Sci-Fi', 'Super Power', 'Kids']",TV,52,[],Original,4.91,23,79
38125,Zhu Zhu Xia: Bian Shen Zhandu,"['Sci-Fi', 'Super Power', 'Kids', 'Martial Arts']",TV,52,[],Original,4.5,24,84
38126,Zhu Zhu Xia: Bai Bian Lian Meng,"['Sci-Fi', 'Super Power', 'Kids']",TV,52,[],Original,4.6,25,78
38127,Zhu Zhu Xia: Wu Ling Shou Wei Zhe,"['Sci-Fi', 'Super Power', 'Kids']",TV,52,[],Original,4.67,24,76
38128,Zhu Zhu Xia: Guang Ming Shou Wei Zhe,"['Kids', 'Sci-Fi', 'Super Power']",TV,52,[],Original,4.23,26,77
38129,Zhu Zhu Xia: Meng Xiang Shou Wei Zhe,"['Sci-Fi', 'Super Power', 'Kids']",TV,52,[],Original,4.58,26,79
38130,Matsugae wo Musubi,['Drama'],Movie,1,[],Original,7.03,37,139
38131,Zhu Zhu Xia: Chao Xing Meng Chong,"['Sci-Fi', 'Super Power', 'Kids']",TV,124,[],Original,4.31,26,77
38132,Zhu Zhu Xia: Jiong Jiong Wei Ji,"['Sci-Fi', 'Super Power', 'Kids']",Movie,1,[],Original,4.36,25,68
38133,Zhu Zhu Xia: Yong Chuang Juren Dao,"['Sci-Fi', 'Super Power', 'Kids']",Movie,1,[],Original,4.13,24,71
38134,Zhu Zhu Xia: Ying Xiong Zhu Shao Nian,"['Sci-Fi', 'Super Power', 'Kids', 'Magic']",Movie,1,[],Original,4.71,24,73
38135,Zhu Zhu Xia: Fan Wai - Pin Zhuang Tegong Dui,"['Sci-Fi', 'Adventure', 'Super Power', 'Kids']",ONA,26,[],Original,4.45,22,70
38136,Zhu Zhu Xia: Zhong Ji Jue Zhan - Qian Ye Pian,"['Sci-Fi', 'Super Power', 'Kids']",TV,52,[],Original,4.86,22,75
38137,Zhu Zhu Xia: Zhong Ji Jue Zhan,"['Sci-Fi', 'Super Power', 'Kids']",Movie,1,[],Original,4.68,25,71
38138,Zhu Zhu Xia: Jing Qiu Xiao Yingxiong,"['Sci-Fi', 'Sports', 'Super Power', 'Kids']",TV,104,[],Original,5.44,16,95
38140,Zhu Zhu Xia: Fan Wai - Zhi Huanqiu Riji,"['Sci-Fi', 'Adventure', 'Super Power', 'Kids']",ONA,26,[],Original,3.9,21,71
38142,Out Of My Head,"['Sci-Fi', 'Music']",Music,1,[],Original,5.9,124,199
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.","['Slice of Life', 'Comedy']",TV,12,['Zero-G'],Web manga,7.86,37906,88518
38147,Hoshi no Shima no Nyanko,"['Adventure', 'Slice of Life']",TV,26,['Animation Planet'],Game,5.25,12,270
38149,Full Metal Panic! Invisible Victory Intermission,"['Action', 'Military', 'Mecha']",Special,2,['Xebec'],Light novel,6.14,992,3375
38150,Namu Amida Butsu!: Rendai Utena,['Fantasy'],TV,12,['Asahi Production'],Game,6.12,1696,9846
38153,Kouryuu Densetsu Villgust PV,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Special,1,[],Game,5.69,52,128
38154,3-gatsu no Lion: Ugoku! Nya Shogi,['Game'],Special,10,[],Manga,6.12,274,868
